#id	length
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/68578/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/78196/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/96524/ccs	546
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/125126/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/129621/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138628/ccs	549
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/148539/ccs	524
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/152244/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/153892/ccs	545
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/162746/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/163062/ccs	539
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/5479/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/6214/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/7597/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14756/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17802/ccs	472
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/19142/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/19468/ccs	544
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/28081/ccs	550
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/28177/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/37420/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/40689/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41257/ccs	548
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43455/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/44134/ccs	546
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/49986/ccs	546
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/50643/ccs	795
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/62729/ccs	545
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/68613/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77935/ccs	471
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82524/ccs	428
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/84730/ccs	1096
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/85923/ccs	546
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/94353/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/98748/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/103344/ccs	545
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/104282/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/128121/ccs	545
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140328/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/155553/ccs	554
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/156986/ccs	547
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/157224/ccs	548
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/67976/ccs	548
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73803/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/102565/ccs	657
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/76095/ccs	544
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23451/ccs	883
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34138/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/39375/ccs	548
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/56526/ccs	544
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/67134/ccs	505
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/75250/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77744/ccs	540
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82313/ccs	532
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/94848/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/111434/ccs	505
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/117017/ccs	539
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/129377/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137101/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/153583/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/33705/ccs	675
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/47257/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/47600/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/75285/ccs	544
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82633/ccs	542
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/83250/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/98382/ccs	542
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/103744/ccs	542
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/119361/ccs	540
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134068/ccs	542
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134337/ccs	544
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/154824/ccs	539
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/158763/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/161864/ccs	550
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/4356/ccs	965
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/10803/ccs	540
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/57767/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/116897/ccs	534
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/5824/ccs	539
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/10578/ccs	540
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41795/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/46986/ccs	539
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/88271/ccs	564
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140611/ccs	677
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/520/ccs	540
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/2950/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16949/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/25837/ccs	538
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/29699/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/30468/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/33033/ccs	533
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34388/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/40056/ccs	554
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41186/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/63260/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/84988/ccs	538
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/109659/ccs	536
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134579/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/143494/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13921/ccs	543
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/19208/ccs	533
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/52353/ccs	536
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/66016/ccs	538
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/68690/ccs	515
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73483/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/75193/ccs	536
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/95971/ccs	536
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/124799/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/126130/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/127033/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/146250/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/155236/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160083/ccs	533
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/7062/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/29587/ccs	534
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/112825/ccs	539
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/113311/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/132454/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136273/ccs	1009
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/155268/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/4892/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11730/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43265/ccs	541
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43391/ccs	531
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/56376/ccs	936
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/57587/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/69571/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/106754/ccs	1745
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/114267/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/118971/ccs	900
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120985/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/123241/ccs	533
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/129416/ccs	921
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134022/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141046/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/145784/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/156797/ccs	936
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/24319/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/47051/ccs	533
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/49302/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/66813/ccs	934
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/72830/ccs	934
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/75302/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/85377/ccs	532
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/98935/ccs	1746
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/107050/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/110701/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/115719/ccs	907
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/122515/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/127508/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/131606/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141438/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/151362/ccs	931
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/154050/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/158006/ccs	936
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160173/ccs	935
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/161895/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/106363/ccs	618
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/7824/ccs	507
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/8855/ccs	1108
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/26146/ccs	532
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/75783/ccs	456
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134039/ccs	1111
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136261/ccs	531
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/144984/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13405/ccs	943
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15793/ccs	946
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/19870/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/21159/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/22277/ccs	945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/25575/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/29044/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/33242/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/35098/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/38269/ccs	947
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/42144/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/44570/ccs	506
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/55628/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73468/ccs	945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/74493/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/75309/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77651/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/87779/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93394/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/96442/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/114765/ccs	946
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137539/ccs	945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/143877/ccs	532
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/150080/ccs	1104
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/153844/ccs	946
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/156316/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/162028/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12937/ccs	1102
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/22560/ccs	537
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/22891/ccs	949
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/49982/ccs	532
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/51871/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/64077/ccs	948
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/65405/ccs	524
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/67535/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73092/ccs	2086
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73527/ccs	945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73633/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73730/ccs	524
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77872/ccs	535
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/79937/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/80351/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89038/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/95058/ccs	531
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/100272/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/104400/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/111779/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/118884/ccs	945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/123833/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/129095/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/129925/ccs	1237
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/131104/ccs	945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138125/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140260/ccs	904
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/146380/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/153619/ccs	922
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/156677/ccs	945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/5927/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/7250/ccs	945
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12154/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/12972/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15532/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16827/ccs	932
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/29160/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/31975/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34402/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/37548/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/38200/ccs	1115
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/52276/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/55544/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/55598/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/67869/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/68823/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82591/ccs	524
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/99141/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/113556/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/119362/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/127519/ccs	531
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/131047/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134785/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/135510/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137285/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/145204/ccs	524
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/148926/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/157121/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/162141/ccs	937
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/162314/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11873/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13094/ccs	518
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/19082/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/24290/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/25005/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/25449/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34609/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/42313/ccs	523
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/63128/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/88253/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89039/ccs	807
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/90812/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/107665/ccs	529
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/110414/ccs	1113
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/115804/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/116363/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/122431/ccs	501
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/124332/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/124399/ccs	577
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/132952/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/135898/ccs	409
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136424/ccs	523
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137503/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/137506/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138654/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138990/ccs	522
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/145091/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/148511/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/152559/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/158000/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/158085/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/635/ccs	513
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/1036/ccs	569
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/2736/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/2796/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/3420/ccs	898
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/3471/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/4415/ccs	510
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/5427/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/6869/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/7049/ccs	1662
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/8174/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/8288/ccs	901
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/9458/ccs	727
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11428/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11441/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13023/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13359/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13441/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13680/ccs	907
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13848/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14686/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/15892/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16635/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17621/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/21678/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/22011/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/22101/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23474/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23589/ccs	510
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/25530/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/26457/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/27415/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/29239/ccs	730
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/31817/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/31823/ccs	897
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/31977/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/32918/ccs	510
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/33965/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34142/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34408/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/36100/ccs	813
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/36240/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/37386/ccs	883
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/37750/ccs	897
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/39332/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/40443/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/40475/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/40882/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/40907/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41184/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/44193/ccs	896
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/44397/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/44686/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/46099/ccs	898
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/46308/ccs	896
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/49244/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/50835/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/51130/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/51811/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/52344/ccs	1280
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/53569/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/54659/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/55693/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/58323/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/58617/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/58650/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/58694/ccs	632
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/58754/ccs	887
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/58934/ccs	524
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/59360/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/60030/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/61304/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/62003/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/63215/ccs	487
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/63352/ccs	1666
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/63506/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/66840/ccs	807
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/67736/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/71501/ccs	677
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/72966/ccs	848
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73075/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/73501/ccs	896
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/76512/ccs	1076
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/78387/ccs	894
